% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.036745178e+02 +1.750245178e+02 +1.750245178e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 0 +1.030366708e+02 +1.743866708e+02 +1.743866708e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
15 0 +1.016149454e+02 +1.729649454e+02 +1.729649454e+02 -7.6776e-03 -1.0081e-02 +2.2199e-03 +2.2199e-03 +1.0222e-01 +2.2199e-03 +2.2199e-03 +2.2199e-03 +2.2199e-03 +2.2199e-03
20 0 +9.862651555e+01 +1.699765155e+02 +1.699765155e+02 -7.3332e-03 -1.0708e-02 -1.1711e-03 +3.9597e-03 +1.0035e-01 -5.5766e-04 +7.9716e-03 -9.8915e-04 +7.7234e-03 +2.4993e-03
24 0 +9.369674745e+01 +1.650467475e+02 +1.650467475e+02 -5.8592e-03 -1.7666e-02 +6.0579e-04 +1.3329e-02 +8.9809e-02 -4.4653e-03 +1.2454e-02 -7.8444e-03 +8.5105e-03 +1.8095e-03
25 0 +8.982480672e+01 +1.611748067e+02 +1.611748067e+02 -1.5026e-03 -1.9240e-02 -5.8623e-04 +1.9990e-02 +9.4109e-02 -2.7817e-03 +1.4544e-02 -9.7592e-03 +9.4202e-03 +3.4130e-03
38 0 +8.857320833e+01 +1.599232083e+02 +1.599232083e+02 +7.5925e-04 -2.3619e-02 -3.8143e-03 +2.3604e-02 +9.5280e-02 -1.7800e-03 +1.7141e-02 -1.6056e-02 +1.1128e-02 +2.8263e-03
56 0 +8.708110562e+01 +1.584311056e+02 +1.584311056e+02 +5.3755e-04 -2.3063e-02 -4.3333e-03 +2.3697e-02 +9.4000e-02 -1.9787e-03 +1.6940e-02 -1.5850e-02 +1.1319e-02 +3.0714e-03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.391850572e+01 -2.913014943e+02 -2.913014943e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
624 0 +4.861324060e+01 -3.066067594e+02 -3.066067594e+02 +5.0854e-01 +1.9479e+00 -2.0267e+00 -1.8659e-01 +3.1220e+00 +2.8309e-01 -2.1316e+00 -1.0296e+00 -4.5393e+00 -9.7534e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.917000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.270454043e+02 +2.262154043e+02 +2.262154043e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.253122904e+02 +2.244822904e+02 +2.244822904e+02 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 0 +1.199115204e+02 +2.190815204e+02 +2.190815204e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
13 0 +8.392108712e+01 +1.830910871e+02 +1.830910871e+02 +4.0400e-03 -5.9695e-02 -3.4127e-02 +6.5176e-03 +1.1663e-01 +1.2861e-02 -2.9083e-02 -3.0292e-02 -4.4975e-02 -3.1383e-02
