% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.774068784e+01 +2.539068784e+01 +2.539068784e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +7.771323048e+01 +2.536323048e+01 +2.536323048e+01 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +7.715762312e+01 +2.480762312e+01 +2.480762312e+01 +0.0000e+00 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
11 0 +7.514115005e+01 +2.279115005e+01 +2.279115005e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e-01 +0.0000e+00
13 0 +7.099471383e+01 +1.864471383e+01 +1.864471383e+01 +6.3367e-04 +1.3456e-02 -1.3709e-02 -1.0041e-02 +1.6064e-02 +2.9109e-02 -5.4030e-02 +2.1595e-02 +1.5999e-01 -3.7944e-02
14 0 +5.607274354e+01 +3.722743536e+00 +3.722743536e+00 +3.2093e-03 +6.8151e-02 -6.9432e-02 -5.0855e-02 +8.1359e-02 +1.4743e-01 -2.7364e-01 +1.0937e-01 +3.9290e-01 -1.9217e-01
15 0 +5.297190139e+01 +6.219013904e-01 +6.219013904e-01 +3.8571e-03 +8.1906e-02 -8.3446e-02 -6.1119e-02 +9.7780e-02 +1.7718e-01 -3.2887e-01 +1.3145e-01 +4.3866e-01 -2.3096e-01
16 0 +5.246048342e+01 +1.104834202e-01 +1.104834202e-01 +3.9691e-03 +8.4284e-02 -8.5869e-02 -6.2893e-02 +1.0062e-01 +1.8233e-01 -3.3842e-01 +1.3526e-01 +4.4599e-01 -2.3767e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.795400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.941703082e+01 -1.001229692e+02 -1.001229692e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +7.854414429e+01 -1.009958557e+02 -1.009958557e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 0 +7.657068910e+01 -1.029693109e+02 -1.029693109e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e-01 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.731000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.208590858e+01 +9.939590858e+01 +9.939590858e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +2.185053832e+01 +9.916053832e+01 +9.916053832e+01 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
13 0 +2.032667136e+01 +9.763667136e+01 +9.763667136e+01 +1.9575e-02 -8.7767e-03 -2.0230e-03 -2.1273e-02 -4.7765e-04 -3.8020e-02 -3.7186e-03 -6.2159e-02 +3.6995e-02 +1.4890e-01
14 0 +1.612214395e+01 +9.343214395e+01 +9.343214395e+01 +9.8537e-02 -4.4180e-02 -1.0183e-02 -1.0709e-01 -2.4044e-03 -1.9139e-01 -1.8719e-02 -3.1290e-01 +1.8622e-01 +3.3914e-01
15 0 +6.251906074e+00 +8.356190607e+01 +8.356190607e+01 +4.3397e-01 -1.9457e-01 -4.4849e-02 -4.7161e-01 -1.0589e-02 -8.4288e-01 -8.2439e-02 -1.3780e+00 +8.2015e-01 +9.0996e-01
16 0 +5.142683915e+00 +8.245268392e+01 +8.245268392e+01 +6.1544e-01 -2.7594e-01 -6.3603e-02 -6.6883e-01 -1.5017e-02 -1.1954e+00 -1.1691e-01 -7.9549e-01 +1.1631e+00 +2.2879e+00
17 0 +4.838439957e+00 +8.214843996e+01 +8.214843996e+01 +6.1544e-01 -2.7594e-01 -6.3603e-02 -9.4081e-01 -1.5017e-02 -1.0432e+00 -1.1691e-01 -7.9549e-01 +1.1631e+00 +2.2879e+00
19 0 +4.754413089e+00 +8.206441309e+01 +8.206441309e+01 +5.9291e-01 -5.8316e-01 -8.6136e-02 -9.3666e-01 -3.7551e-02 -1.0358e+00 -1.3945e-01 -7.8336e-01 +1.1406e+00 +2.2748e+00
20 0 +4.312742418e+00 +8.162274242e+01 +8.162274242e+01 +4.4189e-01 -5.3609e-01 -2.6290e-01 -9.8655e-01 -2.1247e-01 -1.1051e+00 -3.1823e-01 -8.8921e-01 +1.0103e+00 +2.3503e+00
