% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.205674855e+02 +1.919174855e+02 +1.919174855e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +1.150738834e+02 +1.864238834e+02 +1.864238834e+02 +0.0000e+00 +0.0000e+00 +5.0000e-01 +0.0000e+00 +0.0000e+00
8 0 +7.583391041e+01 +1.471839104e+02 +1.471839104e+02 -3.5820e-01 -1.4419e-01 +5.3220e-01 -1.7925e-01 -2.6025e-01
9 0 +5.482508641e+01 +1.261750864e+02 +1.261750864e+02 -3.3142e-01 -3.5058e-01 +5.7828e-01 -4.3581e-01 -6.3273e-01
11 0 +4.135173781e+01 +1.127017378e+02 +1.127017378e+02 -3.8942e-01 -3.9437e-01 +5.8806e-01 -2.5345e-01 -7.8723e-01
12 0 +1.629605210e+01 +8.764605210e+01 +8.764605210e+01 -4.4157e-01 -1.9531e-01 +5.9685e-01 -2.8127e-01 -9.2616e-01
15 0 +1.505149696e+01 +8.640149696e+01 +8.640149696e+01 -5.3165e-01 -1.8394e-01 +5.2119e-01 -2.9911e-01 -9.6275e-01
16 0 +1.204714199e+01 +8.339714199e+01 +8.339714199e+01 -5.4139e-01 -1.5639e-01 +5.1605e-01 -2.6873e-01 -9.3635e-01
18 0 +1.013992660e+01 +8.148992660e+01 +8.148992660e+01 -5.4781e-01 -1.7137e-01 +5.1303e-01 -2.5062e-01 -9.3162e-01
26 0 +9.963857116e+00 +8.131385712e+01 +8.131385712e+01 -5.4687e-01 -1.7149e-01 +5.1303e-01 -2.4981e-01 -9.3166e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.380502722e+02 -2.171697278e+02 -2.171697278e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.068219318e+02 -2.483980682e+02 -2.483980682e+02 +0.0000e+00 +5.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.917000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.990461148e+02 +2.982161148e+02 +2.982161148e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.363367330e+02 +2.355067330e+02 +2.355067330e+02 +5.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
