% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.235000000e+02 +2.473300000e+02 +2.473300000e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
27 0 +1.233893440e+02 +2.472193440e+02 +2.472193440e+02 +5.9491e-05 +1.1878e-02 -2.0646e-03 -2.9248e-03 -3.1403e-03 -2.6909e-03 -2.2880e-03 +2.0200e-02 -2.3875e-03 -1.6153e-03 -1.6634e-03 -1.8000e-03 -2.0294e-03 +3.0697e-04 -2.2003e-03 -2.0299e-03 -1.9224e-03 -2.2589e-03 -1.5557e-03 -1.4220e-03
39 0 +1.228540928e+02 +2.466840928e+02 +2.466840928e+02 +2.1798e-04 +1.2635e-02 -1.3425e-03 -9.9666e-03 +4.2828e-03 -2.5863e-03 -2.7485e-03 +2.1045e-02 -9.9428e-04 -5.9187e-03 -6.0950e-03 +2.3927e-03 -2.9534e-03 +1.1248e-03 -2.4185e-03 +1.2576e-02 +1.8771e-03 -2.4963e-03 -5.7004e-03 -5.2103e-03
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.751000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.235000000e+02 +1.710100000e+02 +1.710100000e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
26 0 +1.233673710e+02 +1.708773710e+02 +1.708773710e+02 -1.9019e-02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.6226e-02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
32 0 +1.228720913e+02 +1.703820913e+02 +1.703820913e+02 -1.9098e-02 +1.6211e-04 -2.8603e-03 +1.3060e-02 -1.2371e-04 +4.8984e-03 -3.8233e-04 +1.6229e-02 -1.2219e-03 -1.9527e-03 -8.5416e-04 -1.4083e-03 -1.1533e-03 -2.1599e-04 -1.3803e-03 -4.8077e-04 -3.4355e-05 -9.2095e-03 -3.7813e-06 -1.5981e-03
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.534000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.235000000e+02 +1.788400000e+02 +1.788400000e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
27 0 +1.234820592e+02 +1.788220592e+02 +1.788220592e+02 +7.9984e-03 -1.3887e-03 -2.2516e-03 -2.2218e-03 -2.6584e-03 -1.1538e-03 -1.9165e-04 -1.4282e-03 -1.6435e-03 -1.6362e-03 -2.5585e-03 -2.9153e-03 -2.0513e-03 -2.8423e-03 -2.8394e-03 +2.1923e-02 -2.3209e-03 -2.3764e-03 -2.4889e-03 +1.0915e-04
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.033000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.235000000e+02 +3.317000000e+01 +3.317000000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
