% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.033747614e+04 +9.790976136e+03 +9.790976136e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +1.033720539e+04 +9.790705393e+03 +9.790705393e+03 +0.0000e+00 +0.0000e+00 +5.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 0 +8.429988889e+03 +7.883488889e+03 +7.883488889e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e-01 +0.0000e+00 +0.0000e+00
12 0 +6.638009961e+03 +6.091509961e+03 +6.091509961e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e-01
13 0 +2.809547893e+03 +2.263047893e+03 +2.263047893e+03 -1.8000e-06 -1.1520e-05 +1.7560e-05 +3.5908e-05 +3.2824e-03 -5.8928e-02 -1.2106e-01 +1.2372e-01 -3.2638e-01 +7.3994e-01
14 0 +1.741729586e+03 +1.195229586e+03 +1.195229586e+03 -2.6268e-06 -1.6811e-05 +2.5625e-05 +5.2401e-05 +4.7900e-03 -8.5994e-02 -1.7667e-01 +1.8054e-01 -4.7629e-01 +8.0459e-01
15 0 +1.367007507e+03 +8.205075070e+02 +8.205075070e+02 -3.2454e-06 -2.0770e-05 +3.1659e-05 +6.4740e-05 +5.9180e-03 -1.0624e-01 -2.1827e-01 +2.2305e-01 -4.7872e-01 +9.0136e-01
16 0 +1.329155736e+03 +7.826557357e+02 +7.826557357e+02 -3.3532e-06 -2.1460e-05 +3.2711e-05 +6.6891e-05 +6.1146e-03 -1.0977e-01 -1.8636e-01 +2.3046e-01 -4.9367e-01 +9.1823e-01
18 0 +1.270992059e+03 +7.244920587e+02 +7.244920587e+02 -1.8284e-02 -1.8303e-02 -1.8246e-02 -1.8210e-02 -1.1827e-02 -9.6723e-02 -1.9576e-01 +2.2495e-01 -5.1270e-01 +9.3203e-01
21 0 +1.250721301e+03 +7.042213008e+02 +7.042213008e+02 -6.6039e-03 +8.2709e-04 -2.4245e-02 -2.6485e-02 -1.9969e-02 -9.8137e-02 -1.9935e-01 +2.2174e-01 -5.1988e-01 +9.3666e-01
24 0 +1.220699929e+03 +6.741999287e+02 +6.741999287e+02 -6.6231e-03 +8.1959e-04 -2.4265e-02 -2.4657e-02 -1.8060e-02 -9.9303e-02 -2.0241e-01 +2.2415e-01 -5.2571e-01 +9.3878e-01
25 0 +1.199542400e+03 +6.530423999e+02 +6.530423999e+02 -6.6398e-03 +8.1316e-04 -2.4283e-02 -2.4689e-02 -1.8001e-02 -9.9862e-02 -2.0413e-01 +2.2759e-01 -5.2827e-01 +9.4061e-01
26 0 +1.115543950e+03 +5.690439500e+02 +5.690439500e+02 -6.7089e-03 +7.8658e-04 -2.4356e-02 -2.4825e-02 -1.7787e-02 -1.0160e-01 -2.1007e-01 +2.4065e-01 -5.4162e-01 +9.4417e-01
27 0 +8.264539609e+02 +2.799539609e+02 +2.799539609e+02 -6.9790e-03 +6.8231e-04 -2.4639e-02 -2.5353e-02 -1.6810e-02 -1.1089e-01 -2.3843e-01 +2.9450e-01 -5.7782e-01 +9.8021e-01
28 0 +6.321659418e+02 +8.566594183e+01 +8.566594183e+01 -7.1905e-03 +6.0138e-04 -2.4862e-02 -2.5768e-02 -1.6267e-02 -1.1418e-01 -2.5246e-01 +3.2982e-01 -6.2738e-01 +9.7800e-01
29 0 +5.724081993e+02 +2.590819925e+01 +2.590819925e+01 -7.2772e-03 +5.6800e-04 -2.4954e-02 -2.5938e-02 -1.5994e-02 -1.1645e-01 -2.6010e-01 +3.4331e-01 -6.3844e-01 +9.8912e-01
30 0 +5.577511839e+02 +1.125118394e+01 +1.125118394e+01 -7.3012e-03 +5.5878e-04 -2.4979e-02 -2.5985e-02 -1.5914e-02 -1.1715e-01 -2.6238e-01 +3.4694e-01 -6.4067e-01 +9.9327e-01
36 0 +5.492883297e+02 +2.788329722e+00 +2.788329722e+00 -7.2352e-03 +5.5505e-04 -2.4914e-02 -2.5933e-02 -1.5786e-02 -1.1774e-01 -2.6400e-01 +3.4913e-01 -6.4163e-01 +9.9590e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.033747614e+04 +1.133747614e+04 +1.133747614e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +1.033692249e+04 +1.133692249e+04 +1.133692249e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 0 +1.007911122e+04 +1.107911122e+04 +1.107911122e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 0 +8.429988889e+03 +9.429988889e+03 +9.429988889e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e-01 +0.0000e+00 +0.0000e+00
13 0 +3.352597484e+03 +4.352597484e+03 +4.352597484e+03 -1.7201e-06 -1.1008e-05 -4.4161e-05 +3.4313e-05 -1.5365e-02 +1.6013e-02 -1.1569e-01 +6.1822e-01 -3.1188e-01 -3.5338e-01
14 0 +2.229684571e+03 +3.229684571e+03 +3.229684571e+03 +7.2449e-02 +7.2435e-02 +7.2385e-02 +7.2504e-02 +4.9132e-02 +9.6754e-02 -1.0312e-01 +7.5187e-01 -4.0090e-01 -4.6387e-01
15 0 +1.379869738e+03 +2.379869738e+03 +2.379869738e+03 +5.8229e-02 +5.8213e-02 +5.8153e-02 +5.8294e-02 +3.0605e-02 +8.7023e-02 -1.4977e-01 +7.1355e-01 -5.0254e-01 -5.7715e-01
16 0 +1.103831353e+03 +2.103831353e+03 +2.103831353e+03 +4.9637e-02 +4.9616e-02 +4.9543e-02 +4.9716e-02 +1.5819e-02 +8.4887e-02 -2.0500e-01 +7.8735e-01 -6.3687e-01 -5.4564e-01
17 0 +6.656852078e+02 +1.665685208e+03 +1.665685208e+03 +3.6893e-02 +3.6869e-02 +3.6780e-02 +3.6990e-02 -4.2481e-03 +7.9778e-02 -2.7289e-01 +8.7262e-01 -6.1529e-01 -6.6660e-01
18 0 +5.826061147e+02 +1.582606115e+03 +1.582606115e+03 +2.5009e-02 +2.4983e-02 +2.4889e-02 +2.5111e-02 -1.8613e-02 +7.0478e-02 -2.0473e-01 +8.9567e-01 -6.4498e-01 -7.0424e-01
20 0 +5.588868299e+02 +1.558886830e+03 +1.558886830e+03 +1.4417e-02 +1.4390e-02 -1.4009e-02 +1.4521e-02 +6.8894e-02 +6.0792e-02 -2.0803e-01 +8.9880e-01 -6.5289e-01 -7.1460e-01
22 0 +5.332385058e+02 +1.533238506e+03 +1.533238506e+03 +5.7320e-03 +7.6423e-02 -1.2673e-02 -6.7734e-03 +6.9562e-02 +4.0757e-02 -2.1168e-01 +8.9814e-01 -6.6138e-01 -7.2617e-01
24 0 +4.129576056e+02 +1.412957606e+03 +1.412957606e+03 +9.6895e-03 +8.0391e-02 -8.5118e-03 +6.2941e-03 +7.1737e-02 +6.0156e-02 -2.2236e-01 +8.9233e-01 -6.8593e-01 -7.6006e-01
25 0 +3.411983428e+02 +1.341198343e+03 +1.341198343e+03 -3.9753e-03 +6.6738e-02 -2.1949e-02 -8.3540e-03 +5.7472e-02 +5.2634e-02 -2.4187e-01 +8.7787e-01 -7.0339e-01 -7.8409e-01
26 0 +2.521906693e+02 +1.252190669e+03 +1.252190669e+03 -4.3180e-03 +6.6417e-02 -2.1873e-02 -1.0518e-02 +5.5396e-02 +6.4327e-02 -2.5773e-01 +9.0156e-01 -7.2333e-01 -8.1791e-01
27 0 +2.038340482e+02 +1.203834048e+03 +1.203834048e+03 -3.3016e-03 +6.7449e-02 -2.0567e-02 -1.0744e-02 +5.6742e-02 +7.1954e-02 -2.5591e-01 +8.9054e-01 -7.0504e-01 -8.6237e-01
28 0 +1.506506539e+02 +1.150650654e+03 +1.150650654e+03 -1.7362e-03 +6.9042e-02 -1.8484e-02 -1.1408e-02 +5.8168e-02 +8.6161e-02 -2.5840e-01 +8.8004e-01 -7.4062e-01 -8.9243e-01
29 0 +1.102196898e+02 +1.110219690e+03 +1.110219690e+03 +4.1821e-03 +7.4973e-02 -1.2336e-02 -6.4738e-03 +6.4628e-02 +9.7020e-02 -3.0424e-01 +8.7161e-01 -7.3764e-01 -8.9756e-01
30 0 +8.696825205e+01 +1.086968252e+03 +1.086968252e+03 +1.4286e-02 +8.5099e-02 -1.4731e-02 -4.7818e-02 +6.2114e-02 +1.0233e-01 -3.1722e-01 +8.7974e-01 -7.4120e-01 -9.1484e-01
31 0 +7.740566677e+01 +1.077405667e+03 +1.077405667e+03 +2.0347e-02 +9.1183e-02 -1.6613e-02 -3.6495e-02 +5.9308e-02 +7.1711e-02 -3.3457e-01 +8.8897e-01 -7.5251e-01 -9.4374e-01
32 0 +5.910768595e+01 +1.059107686e+03 +1.059107686e+03 -2.0822e-02 +1.0273e-01 -1.8892e-02 -3.6821e-02 +5.6970e-02 +8.6620e-02 -3.4647e-01 +8.9619e-01 -7.5525e-01 -9.5915e-01
