% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.977281728e+01 +1.692528173e+02 +1.692528173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +8.692001728e+01 +1.664000173e+02 +1.664000173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
17 0 +8.347841728e+01 +1.629584173e+02 +1.629584173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
23 0 +6.667064661e+01 +1.461506466e+02 +1.461506466e+02 -2.5228e-02 -1.6908e-01 -1.2491e-01 +1.4557e-01 -3.2461e-01 -6.2049e-03 -6.2947e-02 -3.8781e-02 -2.1815e-01 -3.6241e-01 -4.4430e-01 +1.5471e-01 +5.9844e-02 -5.9844e-02 +1.3212e+00 +2.4583e-01 -6.3763e-02 -4.5190e-01 +1.9007e-01 +8.7603e-02
24 0 +1.960105269e+01 +9.908105269e+01 +9.908105269e+01 -1.2918e-01 -8.6578e-01 -6.3961e-01 +7.4538e-01 -1.6622e+00 -3.1772e-02 -3.2232e-01 -1.9857e-01 -1.1170e+00 -1.8557e+00 -2.2750e+00 +7.9220e-01 +3.0643e-01 -3.0643e-01 +2.2006e+00 +1.2587e+00 -3.2650e-01 -2.3139e+00 +9.7322e-01 +4.4857e-01
25 0 +8.498302896e+00 +8.797830290e+01 +8.797830290e+01 +4.3950e-01 -5.6029e-01 -2.5332e-01 +1.6265e+00 -1.6412e+00 +5.7170e-01 +1.7735e-01 +3.4530e-01 -9.0131e-01 -1.9039e+00 -2.4730e+00 +1.6901e+00 +1.0307e+00 +1.9891e-01 +3.7399e+00 +2.3233e+00 +1.7168e-01 -2.5258e+00 +1.9358e+00 +1.2237e+00
26 0 +5.758356059e+00 +8.523835606e+01 +8.523835606e+01 +4.9142e-01 -1.2112e+00 -6.8841e-01 +2.5129e+00 -3.0519e+00 +7.1656e-01 +4.4996e-02 +3.3101e-01 -1.7919e+00 -3.4993e+00 -4.4685e+00 +2.6211e+00 +1.4983e+00 +8.1714e-02 +2.1724e+00 +3.6995e+00 +3.5333e-02 -4.5584e+00 +3.0395e+00 +1.8268e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.944800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.466628819e+02 +5.411428819e+02 +5.411428819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +1.398516819e+02 +5.343316819e+02 +5.343316819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
