% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-01 -1.022996263e+02 -1.022996263e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +2.448616891e-01 -1.023051383e+02 -1.023051383e+02 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 0 +2.377608581e-01 -1.023122391e+02 -1.023122391e+02 +1.5000e-04 +1.5000e-04 +1.5000e-04 -5.0000e-04 +1.5000e-04
11 0 +2.316583118e-01 -1.023183417e+02 -1.023183417e+02 +3.3600e-04 +3.3600e-04 -3.1400e-04 -4.2000e-04 -2.4000e-05
13 0 +2.205122783e-01 -1.023294877e+02 -1.023294877e+02 +5.3760e-04 +5.3760e-04 -2.4000e-06 -6.7200e-04 -3.8400e-05
15 0 +2.154798453e-01 -1.023345202e+02 -1.023345202e+02 +4.5282e-04 +5.6282e-04 -3.5840e-06 -1.0035e-03 -5.7344e-05
16 0 +2.039706052e-01 -1.023460294e+02 -1.023460294e+02 +5.5422e-04 +8.4422e-04 -5.3760e-06 -1.5053e-03 -8.6016e-05
19 0 +1.902457870e-01 -1.023597542e+02 -1.023597542e+02 +1.3211e-03 +1.2707e-03 -6.3244e-04 -1.7838e-03 -3.0908e-04
21 0 +1.758709120e-01 -1.023741291e+02 -1.023741291e+02 +1.5401e-03 +1.4595e-03 +1.0449e-04 -2.7621e-03 -1.3212e-04
24 0 +1.655524378e-01 -1.023844476e+02 -1.023844476e+02 +1.8304e-03 +2.1658e-03 -2.7476e-04 -3.4079e-03 -4.9098e-04
25 0 +1.573111182e-01 -1.023926889e+02 -1.023926889e+02 +2.3954e-03 +2.9105e-03 -2.9727e-04 -4.4490e-03 -8.2359e-04
30 0 +1.538699759e-01 -1.023961300e+02 -1.023961300e+02 +2.3695e-03 +2.7823e-03 +4.8692e-04 -5.0188e-03 -6.3971e-04
31 0 +1.504261645e-01 -1.023995738e+02 -1.023995738e+02 +2.1977e-03 +2.7612e-03 +1.0383e-03 -5.3253e-03 -6.9670e-04
35 0 +1.375629801e-01 -1.024124370e+02 -1.024124370e+02 +2.2577e-03 +2.6131e-03 +5.5607e-04 -4.3144e-03 -9.6984e-04
36 0 +1.280096558e-01 -1.024219903e+02 -1.024219903e+02 +2.1350e-03 +2.4098e-03 +8.2519e-04 -3.8836e-03 -1.2601e-03
43 0 +1.203282601e-01 -1.024296717e+02 -1.024296717e+02 +2.0073e-03 +2.6131e-03 +2.0387e-03 -4.4653e-03 -1.8080e-03
44 0 +1.163431351e-01 -1.024336569e+02 -1.024336569e+02 +2.2036e-03 +2.8451e-03 +2.7331e-03 -4.8156e-03 -2.3638e-03
45 0 +1.051241674e-01 -1.024448758e+02 -1.024448758e+02 +2.3029e-03 +2.7724e-03 +1.0977e-03 -4.0740e-03 -2.1095e-03
46 0 +9.080009306e-02 -1.024591999e+02 -1.024591999e+02 +2.6686e-03 +3.0414e-03 +6.8795e-04 -3.9388e-03 -2.6855e-03
48 0 +8.905384714e-02 -1.024609462e+02 -1.024609462e+02 +2.9011e-03 +3.4926e-03 +1.0234e-03 -4.6717e-03 -2.4890e-03
49 0 +7.652420927e-02 -1.024734758e+02 -1.024734758e+02 +3.4236e-03 +4.0752e-03 +7.2336e-04 -4.7592e-03 -3.0628e-03
50 0 +7.092068737e-02 -1.024790793e+02 -1.024790793e+02 +3.3077e-03 +3.4026e-03 +1.5485e-03 -4.4926e-03 -3.3590e-03
51 0 +5.495619600e-02 -1.024950438e+02 -1.024950438e+02 +3.9549e-03 +3.6585e-03 +1.8272e-03 -4.3891e-03 -4.4325e-03
52 0 +4.836661359e-02 -1.025016334e+02 -1.025016334e+02 +3.9141e-03 +4.3832e-03 +2.1153e-03 -5.5108e-03 -4.5797e-03
53 0 +3.389734195e-02 -1.025161027e+02 -1.025161027e+02 +4.8036e-03 +5.3700e-03 +2.7604e-03 -6.3244e-03 -6.2395e-03
55 0 +3.248812959e-02 -1.025175119e+02 -1.025175119e+02 +5.0224e-03 +5.0788e-03 +1.1071e-03 -4.2542e-03 -6.5238e-03
57 0 +1.998892480e-02 -1.025300111e+02 -1.025300111e+02 +6.1674e-03 +6.2147e-03 +1.9667e-03 -6.0250e-03 -7.4284e-03
75 0 +1.928485620e-02 -1.025307151e+02 -1.025307151e+02 +5.8101e-03 +6.0698e-03 +2.0146e-03 -6.1583e-03 -7.2904e-03
86 0 +1.904725142e-02 -1.025309527e+02 -1.025309527e+02 +5.9701e-03 +6.2788e-03 +1.7705e-03 -6.3289e-03 -7.4546e-03
87 0 +1.814647569e-02 -1.025318535e+02 -1.025318535e+02 +5.8791e-03 +6.3329e-03 +1.8523e-03 -6.3465e-03 -7.4530e-03
93 0 +1.680829885e-02 -1.025331917e+02 -1.025331917e+02 +5.6856e-03 +6.4830e-03 +1.8346e-03 -6.4742e-03 -7.7581e-03
99 0 +1.643614370e-02 -1.025335639e+02 -1.025335639e+02 +5.6905e-03 +6.7640e-03 +1.8273e-03 -6.7006e-03 -7.8450e-03
102 0 +1.593238907e-02 -1.025340676e+02 -1.025340676e+02 +5.6862e-03 +6.6754e-03 +1.7088e-03 -6.3714e-03 -8.0403e-03
