% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.295649521e+07 +1.295644027e+07 +1.295644027e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.288735358e+07 +1.288729864e+07 +1.288729864e+07 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +1.268830934e+07 +1.268825440e+07 +1.268825440e+07 +0.0000e+00 +0.0000e+00 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
13 0 +1.199160122e+07 +1.199154628e+07 +1.199154628e+07 +1.0171e-02 -2.3068e-02 +3.9449e-02 +1.8348e-02 +1.5278e-01 +1.3080e-02 -6.1421e-02 +2.2240e-02 -1.5234e-02 -3.8647e-03
14 0 +1.023220843e+07 +1.023215349e+07 +1.023215349e+07 +5.2355e-02 -1.1874e-01 +2.0307e-01 +9.4451e-02 +3.4226e-01 +6.7333e-02 -3.1618e-01 +1.1448e-01 -7.8419e-02 -1.9894e-02
15 0 +8.910832594e+06 +8.910777654e+06 +8.910777654e+06 +1.0001e-01 -2.2683e-01 +3.8792e-01 +1.8042e-01 +3.8250e-01 +1.2862e-01 -6.0398e-01 +2.1869e-01 -1.4980e-01 -3.8003e-02
16 0 +6.962224448e+06 +6.962169508e+06 +6.962169508e+06 +1.4732e-01 -3.3414e-01 +5.7144e-01 +2.6578e-01 +6.7468e-01 +1.8947e-01 -6.1667e-01 +3.2215e-01 -2.2067e-01 -5.5981e-02
17 0 +3.740778973e+06 +3.740724033e+06 +3.740724033e+06 +7.0603e-02 -8.8717e-01 +9.1429e-01 +3.0625e-01 +1.5001e+00 +1.5445e-01 -8.8759e-01 +4.1838e-01 -6.6144e-01 -3.3383e-01
18 0 +2.478341233e+06 +2.478286293e+06 +2.478286293e+06 +2.4348e-01 -9.3585e-01 +1.2823e+00 +5.3363e-01 +1.6831e+00 +3.4672e-01 -9.6788e-01 +6.7171e-01 -6.5790e-01 -2.5451e-01
19 0 +2.159889261e+06 +2.159834321e+06 +2.159834321e+06 +2.3047e-01 -1.1580e+00 +1.4536e+00 +5.7209e-01 +1.6952e+00 +3.5202e-01 -1.2916e+00 +7.3465e-01 -8.3079e-01 -3.5585e-01
20 0 +2.056804025e+06 +2.056749085e+06 +2.056749085e+06 +2.2073e-01 -1.0313e+00 +1.4724e+00 +5.7034e-01 +1.7898e+00 +3.4512e-01 -1.3529e+00 +7.3670e-01 -8.6532e-01 -3.7928e-01
22 0 +2.007941705e+06 +2.007886765e+06 +2.007886765e+06 +1.9957e-01 -1.0746e+00 +1.4776e+00 +5.5652e-01 +1.8751e+00 +3.2658e-01 -1.4066e+00 +7.2639e-01 -7.6835e-01 -3.1106e-01
24 0 +1.994591067e+06 +1.994536127e+06 +1.994536127e+06 +2.5300e-01 -1.0844e+00 +1.4586e+00 +5.3243e-01 +1.8951e+00 +3.7308e-01 -1.4163e+00 +7.0323e-01 -7.7616e-01 -3.1398e-01
28 0 +1.884759693e+06 +1.884704753e+06 +1.884704753e+06 +2.7018e-01 -1.0892e+00 +1.4666e+00 +6.9808e-01 +1.9503e+00 +4.2403e-01 -1.4375e+00 +6.9677e-01 -7.8522e-01 -3.0198e-01
29 0 +1.826966925e+06 +1.826911985e+06 +1.826911985e+06 +2.5255e-01 -1.0815e+00 +1.5017e+00 +7.2597e-01 +1.9869e+00 +4.6157e-01 -1.5038e+00 +6.8163e-01 -8.0060e-01 -3.0160e-01
30 0 +1.761241012e+06 +1.761186072e+06 +1.761186072e+06 +2.4712e-01 -1.0277e+00 +1.5201e+00 +7.5833e-01 +2.0313e+00 +5.0904e-01 -1.5045e+00 +6.6652e-01 -7.7808e-01 -2.7461e-01
