% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.270868857e+02 -3.350031143e+02 -3.350031143e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.270854107e+02 -3.350045893e+02 -3.350045893e+02 +0.0000e+00 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00
30 0 +1.258781186e+02 -3.362118814e+02 -3.362118814e+02 +1.1811e-03 +2.5977e-03 -4.5512e-03 -4.7232e-03 +5.0729e-03
39 0 +1.226565906e+02 -3.394334094e+02 -3.394334094e+02 +3.6662e-03 +9.3075e-03 -1.6312e-02 -1.8389e-02 +1.9219e-02
44 0 +1.199004150e+02 -3.421895850e+02 -3.421895850e+02 +6.0499e-03 +1.4697e-02 -2.7476e-02 -3.0572e-02 +3.3106e-02
47 0 +1.174444857e+02 -3.446455143e+02 -3.446455143e+02 +7.7900e-03 +2.0912e-02 -3.8028e-02 -4.3244e-02 +4.6736e-02
50 0 +1.129520893e+02 -3.491379107e+02 -3.491379107e+02 +1.3273e-02 +3.6284e-02 -6.7431e-02 -7.5956e-02 +8.4048e-02
52 0 +1.120290158e+02 -3.500609842e+02 -3.500609842e+02 +1.6008e-02 +4.0931e-02 -7.5949e-02 -8.5800e-02 +9.2430e-02
100 0 +1.091562508e+02 -3.529337492e+02 -3.529337492e+02 +3.2276e-02 +6.1924e-02 -1.0823e-01 -1.1699e-01 +9.9520e-02
109 0 +1.071460480e+02 -3.549439520e+02 -3.549439520e+02 +5.0595e-02 +7.6077e-02 -1.1961e-01 -1.2328e-01 +6.0875e-02
183 0 +1.046419446e+02 -3.574480554e+02 -3.574480554e+02 +7.6187e-02 +6.6969e-02 -1.0972e-01 -1.5318e-01 +6.2749e-02
303 0 +1.022717825e+02 -3.598182175e+02 -3.598182175e+02 +1.4326e-01 -2.0526e-02 -5.8455e-02 -1.6394e-01 +4.9122e-02
495 0 +9.984324179e+01 -3.622467582e+02 -3.622467582e+02 +2.0248e-01 -4.8556e-03 -7.2339e-02 -1.5450e-01 +6.6866e-02
523 0 +9.761302591e+01 -3.644769741e+02 -3.644769741e+02 +2.8501e-01 +5.0007e-02 -7.4720e-02 -1.3682e-01 +4.7191e-02
553 0 +9.543807518e+01 -3.666519248e+02 -3.666519248e+02 +4.2646e-01 +6.3345e-02 -2.1056e-02 -1.2049e-01 +5.2007e-02
561 0 +9.319218600e+01 -3.688978140e+02 -3.688978140e+02 +4.5935e-01 +2.6705e-02 -6.3000e-03 -1.3800e-01 +6.4875e-02
569 0 +9.001019408e+01 -3.720798059e+02 -3.720798059e+02 +5.8524e-01 +3.9969e-02 -1.1015e-02 -1.4606e-01 +7.6540e-02
572 0 +8.859388011e+01 -3.734961199e+02 -3.734961199e+02 +6.4978e-01 +5.5556e-02 -1.7223e-02 -1.5278e-01 +6.7702e-02
580 0 +8.705428474e+01 -3.750357153e+02 -3.750357153e+02 +7.3027e-01 +3.0761e-02 -5.6357e-02 -1.4708e-01 +6.7540e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.502431191e+02 +3.279031191e+02 +3.279031191e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +2.502302763e+02 +3.278902763e+02 +3.278902763e+02 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
32 0 +2.440674338e+02 +3.217274338e+02 +3.217274338e+02 +4.6448e-03 +4.3266e-03 +2.2653e-03 -3.6671e-04 -1.3486e-02
38 0 +2.385399129e+02 +3.161999129e+02 +3.161999129e+02 +9.7496e-03 +8.1285e-03 +5.5873e-03 -1.1238e-03 -2.8479e-02
103 0 +2.343221922e+02 +3.119821922e+02 +3.119821922e+02 +2.5394e-02 +8.1710e-03 +6.4183e-03 -5.3330e-03 -5.1804e-02
121 0 +2.288164600e+02 +3.064764600e+02 +3.064764600e+02 +9.0004e-02 -5.3050e-02 -2.2960e-02 -3.4318e-02 -6.0730e-02
128 0 +2.231380387e+02 +3.007980387e+02 +3.007980387e+02 +1.7528e-01 -1.4065e-01 -6.6070e-02 -7.4000e-02 -6.1526e-02
131 0 +2.185901534e+02 +2.962501534e+02 +2.962501534e+02 +2.6998e-01 -2.4327e-01 -1.1683e-01 -1.1918e-01 -5.4456e-02
190 0 +2.130349147e+02 +2.906949147e+02 +2.906949147e+02 +3.1690e-01 -2.6295e-01 -1.5905e-01 -1.3856e-01 -5.0405e-02
197 0 +2.089232062e+02 +2.865832062e+02 +2.865832062e+02 +3.3835e-01 -2.5971e-01 -1.8660e-01 -1.4644e-01 -4.6140e-02
203 0 +2.030466840e+02 +2.807066840e+02 +2.807066840e+02 +3.3537e-01 -1.9608e-01 -2.1655e-01 -1.3917e-01 -4.7124e-02
209 0 +1.989113640e+02 +2.765713640e+02 +2.765713640e+02 +2.7004e-01 -3.0720e-02 -2.2405e-01 -9.8297e-02 -6.2265e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
