% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.043476306e+02 +1.951376306e+02 +1.951376306e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +2.043473806e+02 +1.951373806e+02 +1.951373806e+02 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
69 0 +2.041700169e+02 +1.949600169e+02 +1.949600169e+02 -1.0151e-03 +1.6572e-04 +2.5126e-03 -4.9811e-04 -9.8297e-04 +2.1071e-03 +3.4789e-04 +3.4878e-03 +4.5129e-03 -1.0752e-02
135 0 +1.994240354e+02 +1.902140354e+02 +1.902140354e+02 -4.0910e-02 -7.7266e-03 +7.4294e-02 -1.8428e-02 -2.7110e-02 +5.9342e-02 +1.3339e-02 +9.9612e-02 +1.3192e-01 -2.9211e-01
145 0 +1.948451087e+02 +1.856351087e+02 +1.856351087e+02 -7.7994e-02 -1.4011e-02 +1.4286e-01 -3.5738e-02 -5.2141e-02 +1.1484e-01 +2.5220e-02 +1.9237e-01 +2.5517e-01 -5.6335e-01
154 0 +1.881147262e+02 +1.789047262e+02 +1.789047262e+02 -1.3572e-01 -2.7332e-02 +2.4450e-01 -6.0521e-02 -8.8521e-02 +1.9665e-01 +4.4046e-02 +3.2879e-01 +4.3760e-01 -9.6097e-01
159 0 +1.840892840e+02 +1.748792840e+02 +1.748792840e+02 -1.6736e-01 -3.2122e-02 +3.0892e-01 -7.5385e-02 -1.0803e-01 +2.4330e-01 +5.4422e-02 +4.0848e-01 +5.4411e-01 -1.2025e+00
164 0 +1.776217967e+02 +1.684117967e+02 +1.684117967e+02 -2.2249e-01 -4.3815e-02 +4.0351e-01 -9.8317e-02 -1.4320e-01 +3.2133e-01 +7.4886e-02 +5.3889e-01 +7.1790e-01 -1.5854e+00
169 0 +1.698466640e+02 +1.606366640e+02 +1.606366640e+02 -2.8711e-01 -5.6803e-02 +5.2522e-01 -1.2819e-01 -1.8538e-01 +4.1566e-01 +9.2877e-02 +6.9652e-01 +9.2753e-01 -2.0464e+00
173 0 +1.689162474e+02 +1.597062474e+02 +1.597062474e+02 -2.9329e-01 -5.6676e-02 +5.3719e-01 -1.3101e-01 -1.8951e-01 +4.2650e-01 +9.6269e-02 +7.1493e-01 +9.5223e-01 -2.1018e+00
