% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.282397568e+01 +9.230397568e+01 +9.230397568e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.282117568e+01 +9.230117568e+01 +9.230117568e+01 +5.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +1.114757568e+01 +9.062757568e+01 +9.062757568e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e-01 +0.0000e+00
8 0 +8.073734536e+00 +8.755373454e+01 +8.755373454e+01 +3.6986e-04 -1.8583e-01 -1.2866e-01 +7.2144e-01 -3.8714e-01
9 0 +8.390552063e-01 +8.031905521e+01 +8.031905521e+01 +1.9280e-03 -9.6866e-01 -6.7065e-01 +1.3800e+00 -2.0180e+00
13 0 +8.109857833e-01 +8.029098578e+01 +8.029098578e+01 -1.4256e-01 -1.0255e+00 -5.2025e-01 +1.3723e+00 -2.1434e+00
14 0 +7.005581133e-01 +8.018055811e+01 +8.018055811e+01 -7.8689e-02 -1.0673e+00 -5.4921e-01 +1.3353e+00 -2.2305e+00
16 0 +6.644107725e-01 +8.014441077e+01 +8.014441077e+01 -5.3656e-02 -1.0419e+00 -5.2389e-01 +1.3567e+00 -2.2418e+00
17 0 +5.896935531e-01 +8.006969355e+01 +8.006969355e+01 -3.6041e-02 -1.0616e+00 -5.2696e-01 +1.3924e+00 -2.2646e+00
18 0 +3.683402468e-01 +7.984834025e+01 +7.984834025e+01 -2.7704e-02 -1.0208e+00 -6.0314e-01 +1.4980e+00 -2.4106e+00
19 0 +1.877604376e-01 +7.966776044e+01 +7.966776044e+01 +2.8847e-02 -1.1394e+00 -6.2956e-01 +1.6271e+00 -2.4838e+00
20 0 +9.725904499e-02 +7.957725904e+01 +7.957725904e+01 +4.3494e-02 -1.1093e+00 -5.7379e-01 +1.7835e+00 -2.5901e+00
21 0 +5.472127311e-02 +7.953472127e+01 +7.953472127e+01 +2.0221e-01 -1.1089e+00 -5.9987e-01 +1.7419e+00 -2.7015e+00
23 0 +2.613779279e-02 +7.950613779e+01 +7.950613779e+01 +2.0052e-01 -1.1225e+00 -6.7965e-01 +1.7930e+00 -2.7304e+00
24 0 +1.004787666e-02 +7.949004788e+01 +7.949004788e+01 +2.5179e-01 -1.1787e+00 -6.6800e-01 +1.8557e+00 -2.7187e+00
25 0 +8.311442956e-03 +7.948831144e+01 +7.948831144e+01 +2.9131e-01 -1.1231e+00 -6.8384e-01 +1.9223e+00 -2.7446e+00
26 0 +6.922661740e-03 +7.948692266e+01 +7.948692266e+01 +3.1681e-01 -1.1340e+00 -7.2131e-01 +1.9159e+00 -2.7276e+00
28 0 +4.139812673e-03 +7.948413981e+01 +7.948413981e+01 +3.0340e-01 -1.1378e+00 -7.2761e-01 +1.9313e+00 -2.7152e+00
29 0 +4.031380319e-03 +7.948403138e+01 +7.948403138e+01 +3.0988e-01 -1.1434e+00 -7.1954e-01 +1.9439e+00 -2.6971e+00
31 0 +2.845265349e-03 +7.948284527e+01 +7.948284527e+01 +3.0162e-01 -1.1430e+00 -7.2353e-01 +1.9404e+00 -2.6894e+00
32 0 +2.034782726e-03 +7.948203478e+01 +7.948203478e+01 +2.9420e-01 -1.1517e+00 -7.2816e-01 +1.9416e+00 -2.6877e+00
33 0 +1.719282379e-03 +7.948171928e+01 +7.948171928e+01 +2.9260e-01 -1.1562e+00 -7.3288e-01 +1.9339e+00 -2.6805e+00
34 0 +9.115041041e-04 +7.948091150e+01 +7.948091150e+01 +2.8221e-01 -1.1572e+00 -7.2668e-01 +1.9321e+00 -2.6781e+00
35 0 +5.429586351e-04 +7.948054296e+01 +7.948054296e+01 +2.7195e-01 -1.1549e+00 -7.3057e-01 +1.9352e+00 -2.6736e+00
36 0 +4.262627772e-04 +7.948042626e+01 +7.948042626e+01 +2.6531e-01 -1.1637e+00 -7.2598e-01 +1.9366e+00 -2.6701e+00
37 0 +1.354491788e-04 +7.948013545e+01 +7.948013545e+01 +2.5836e-01 -1.1647e+00 -7.2844e-01 +1.9302e+00 -2.6779e+00
38 0 +6.178571654e-05 +7.948006179e+01 +7.948006179e+01 +2.5244e-01 -1.1590e+00 -7.2353e-01 +1.9231e+00 -2.6740e+00
40 0 +4.684401952e-05 +7.948004684e+01 +7.948004684e+01 +2.5043e-01 -1.1585e+00 -7.2356e-01 +1.9240e+00 -2.6751e+00
41 0 +4.338818636e-05 +7.948004339e+01 +7.948004339e+01 +2.5019e-01 -1.1592e+00 -7.2217e-01 +1.9231e+00 -2.6768e+00
42 0 +3.473658617e-05 +7.948003474e+01 +7.948003474e+01 +2.5056e-01 -1.1584e+00 -7.2269e-01 +1.9227e+00 -2.6774e+00
43 0 +2.997276832e-05 +7.948002997e+01 +7.948002997e+01 +2.5060e-01 -1.1574e+00 -7.2212e-01 +1.9230e+00 -2.6777e+00
44 0 +1.843803150e-05 +7.948001844e+01 +7.948001844e+01 +2.5106e-01 -1.1576e+00 -7.2237e-01 +1.9238e+00 -2.6784e+00
45 0 +1.062100114e-05 +7.948001062e+01 +7.948001062e+01 +2.5110e-01 -1.1573e+00 -7.2280e-01 +1.9243e+00 -2.6794e+00
46 0 +6.132620314e-06 +7.948000613e+01 +7.948000613e+01 +2.5222e-01 -1.1571e+00 -7.2279e-01 +1.9245e+00 -2.6800e+00
47 0 +5.401719633e-06 +7.948000540e+01 +7.948000540e+01 +2.5218e-01 -1.1575e+00 -7.2218e-01 +1.9253e+00 -2.6807e+00
48 0 +3.747099697e-06 +7.948000375e+01 +7.948000375e+01 +2.5226e-01 -1.1573e+00 -7.2239e-01 +1.9257e+00 -2.6805e+00
49 0 +3.454331434e-06 +7.948000345e+01 +7.948000345e+01 +2.5227e-01 -1.1568e+00 -7.2235e-01 +1.9258e+00 -2.6807e+00
50 0 +2.049336487e-06 +7.948000205e+01 +7.948000205e+01 +2.5240e-01 -1.1569e+00 -7.2274e-01 +1.9259e+00 -2.6809e+00
51 0 +1.269244507e-06 +7.948000127e+01 +7.948000127e+01 +2.5278e-01 -1.1569e+00 -7.2291e-01 +1.9262e+00 -2.6809e+00
52 0 +6.592257904e-07 +7.948000066e+01 +7.948000066e+01 +2.5262e-01 -1.1568e+00 -7.2323e-01 +1.9265e+00 -2.6810e+00
54 0 +3.536079447e-07 +7.948000035e+01 +7.948000035e+01 +2.5267e-01 -1.1567e+00 -7.2343e-01 +1.9264e+00 -2.6809e+00
56 0 +3.279891132e-07 +7.948000033e+01 +7.948000033e+01 +2.5274e-01 -1.1568e+00 -7.2344e-01 +1.9264e+00 -2.6809e+00
57 0 +2.222254523e-07 +7.948000022e+01 +7.948000022e+01 +2.5271e-01 -1.1568e+00 -7.2354e-01 +1.9264e+00 -2.6808e+00
58 0 +1.495565272e-07 +7.948000015e+01 +7.948000015e+01 +2.5274e-01 -1.1568e+00 -7.2362e-01 +1.9264e+00 -2.6808e+00
59 0 +9.418793923e-08 +7.948000009e+01 +7.948000009e+01 +2.5278e-01 -1.1568e+00 -7.2370e-01 +1.9264e+00 -2.6809e+00
60 0 +4.217812943e-08 +7.948000004e+01 +7.948000004e+01 +2.5278e-01 -1.1569e+00 -7.2381e-01 +1.9264e+00 -2.6808e+00
63 0 +2.719234260e-08 +7.948000003e+01 +7.948000003e+01 +2.5278e-01 -1.1569e+00 -7.2385e-01 +1.9264e+00 -2.6808e+00
64 0 +1.768265179e-08 +7.948000002e+01 +7.948000002e+01 +2.5277e-01 -1.1568e+00 -7.2389e-01 +1.9264e+00 -2.6808e+00
65 0 +1.016562123e-08 +7.948000001e+01 +7.948000001e+01 +2.5276e-01 -1.1568e+00 -7.2392e-01 +1.9264e+00 -2.6808e+00
66 0 +5.078518939e-09 +7.948000001e+01 +7.948000001e+01 +2.5276e-01 -1.1568e+00 -7.2394e-01 +1.9264e+00 -2.6808e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.944800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.400211648e+01 +4.484821165e+02 +4.484821165e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +5.034651648e+01 +4.448265165e+02 +4.448265165e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e-01 +0.0000e+00
8 0 +4.350708139e+01 +4.379870814e+02 +4.379870814e+02 -2.7419e-01 -2.0756e-01 -2.6784e-01 +7.4162e-01 +4.0265e-02
9 0 +2.118882836e+01 +4.156688284e+02 +4.156688284e+02 -1.4044e+00 -1.0631e+00 -1.3719e+00 +1.6043e+00 +2.0624e-01
11 0 +1.944602066e+01 +4.139260207e+02 +4.139260207e+02 -4.3464e+00 -3.5204e+00 -5.0000e+00 +4.4232e+00 +5.0000e+00
12 0 +7.429964632e+00 +4.019099646e+02 +4.019099646e+02 -4.2534e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +1.3299e+00
14 0 +6.668759431e+00 +4.011487594e+02 +4.011487594e+02 -4.8208e+00 -5.0000e+00 -4.2066e+00 +4.8216e+00 +1.4634e+00
16 0 +4.889620919e+00 +3.993696209e+02 +3.993696209e+02 -4.3026e+00 -4.7635e+00 -3.8253e+00 +4.8474e+00 +1.4339e+00
18 0 +3.979019268e+00 +3.984590193e+02 +3.984590193e+02 -4.1696e+00 -4.4000e+00 -3.5495e+00 +5.0000e+00 +1.4634e+00
20 0 +3.513943740e+00 +3.979939437e+02 +3.979939437e+02 -3.9919e+00 -4.2883e+00 -3.6836e+00 +5.0000e+00 +1.4417e+00
21 0 +2.988886026e+00 +3.974688860e+02 +3.974688860e+02 -3.9655e+00 -4.0626e+00 -3.7403e+00 +4.9826e+00 +1.5274e+00
22 0 +2.289887776e+00 +3.967698878e+02 +3.967698878e+02 -3.9982e+00 -3.9412e+00 -3.7304e+00 +4.8745e+00 +1.3406e+00
23 0 +1.921684262e+00 +3.964016843e+02 +3.964016843e+02 -4.0140e+00 -3.7510e+00 -3.7851e+00 +4.9311e+00 +1.1996e+00
24 0 +1.342984322e+00 +3.958229843e+02 +3.958229843e+02 -3.9174e+00 -3.6015e+00 -3.7346e+00 +4.7709e+00 +1.1483e+00
25 0 +9.754477666e-01 +3.954554478e+02 +3.954554478e+02 -3.9649e+00 -3.5323e+00 -3.8942e+00 +4.5999e+00 +1.1209e+00
26 0 +7.300891291e-01 +3.952100891e+02 +3.952100891e+02 -4.1170e+00 -3.3927e+00 -3.7915e+00 +4.5034e+00 +1.1285e+00
27 0 +4.269016315e-01 +3.949069016e+02 +3.949069016e+02 -4.0843e+00 -3.3147e+00 -3.7726e+00 +4.3573e+00 +9.4503e-01
28 0 +1.993766788e-01 +3.946793767e+02 +3.946793767e+02 -4.0010e+00 -3.1030e+00 -3.8149e+00 +4.2669e+00 +9.7301e-01
29 0 +1.334979317e-01 +3.946134979e+02 +3.946134979e+02 -3.9524e+00 -3.1566e+00 -3.7544e+00 +4.0489e+00 +1.0512e+00
31 0 +6.592537583e-02 +3.945459254e+02 +3.945459254e+02 -3.9648e+00 -3.0717e+00 -3.7324e+00 +3.9833e+00 +9.9226e-01
32 0 +3.913167125e-02 +3.945191317e+02 +3.945191317e+02 -3.8673e+00 -3.0616e+00 -3.7767e+00 +3.9525e+00 +9.3664e-01
33 0 +2.250705110e-02 +3.945025071e+02 +3.945025071e+02 -3.8366e+00 -2.9574e+00 -3.7840e+00 +3.9060e+00 +9.7691e-01
34 0 +1.678307935e-02 +3.944967831e+02 +3.944967831e+02 -3.8401e+00 -2.9300e+00 -3.7474e+00 +3.8203e+00 +8.9829e-01
35 0 +8.296111314e-03 +3.944882961e+02 +3.944882961e+02 -3.8459e+00 -2.9010e+00 -3.7575e+00 +3.8484e+00 +8.7112e-01
37 0 +7.354872685e-03 +3.944873549e+02 +3.944873549e+02 -3.8430e+00 -2.8910e+00 -3.7786e+00 +3.8448e+00 +8.6358e-01
38 0 +5.778661096e-03 +3.944857787e+02 +3.944857787e+02 -3.8625e+00 -2.8755e+00 -3.7774e+00 +3.8455e+00 +8.6510e-01
39 0 +3.869650288e-03 +3.944838697e+02 +3.944838697e+02 -3.8758e+00 -2.8839e+00 -3.7813e+00 +3.8533e+00 +8.4768e-01
40 0 +1.580242145e-03 +3.944815802e+02 +3.944815802e+02 -3.8796e+00 -2.8863e+00 -3.7918e+00 +3.8725e+00 +8.5887e-01
41 0 +7.998583056e-04 +3.944807999e+02 +3.944807999e+02 -3.8978e+00 -2.8917e+00 -3.8067e+00 +3.8779e+00 +8.6265e-01
42 0 +2.016736150e-04 +3.944802017e+02 +3.944802017e+02 -3.9005e+00 -2.8812e+00 -3.8088e+00 +3.8987e+00 +8.5439e-01
44 0 +1.765390668e-04 +3.944801765e+02 +3.944801765e+02 -3.8984e+00 -2.8867e+00 -3.8099e+00 +3.9001e+00 +8.5044e-01
49 0 +1.509372250e-04 +3.944801509e+02 +3.944801509e+02 -3.8984e+00 -2.8874e+00 -3.8090e+00 +3.9001e+00 +8.5089e-01
