% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.527861790e+01 -9.247213821e+02 -9.247213821e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +7.517532557e+01 -9.248246744e+02 -9.248246744e+02 +5.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +7.376221817e+01 -9.262377818e+02 -9.262377818e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.066044435e+01 +1.080660444e+03 +1.080660444e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +8.052244078e+01 +1.080522441e+03 +1.080522441e+03 +0.0000e+00 +5.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
13 0 +7.778453409e+01 +1.077784534e+03 +1.077784534e+03 -2.4930e-01 +3.7422e-02 +2.9921e-02 -2.3522e-01 -1.6661e-01 -7.4313e-02 +1.0676e-01 -4.4382e-03 -2.1022e-01 +7.0331e-01
14 0 +6.783602998e+01 +1.067836030e+03 +1.067836030e+03 -1.2000e+00 +1.8012e-01 +1.4402e-01 -1.1322e+00 -8.0192e-01 -3.5769e-01 +5.1386e-01 -2.1362e-02 -1.0119e+00 +1.6861e+00
15 0 +6.006438740e+01 +1.060064387e+03 +1.060064387e+03 -5.0000e+00 +7.8734e-01 +6.2953e-01 -4.9490e+00 -3.5054e+00 -1.5635e+00 +2.2462e+00 -9.3379e-02 -4.4231e+00 +5.0000e+00
17 0 +5.710652870e+01 +1.057106529e+03 +1.057106529e+03 -3.9056e+00 +7.7732e-01 +6.1951e-01 -5.0000e+00 -3.5154e+00 -1.5736e+00 +2.2362e+00 -1.0340e-01 -4.4331e+00 +5.0000e+00
20 0 +5.455629925e+01 +1.054556299e+03 +1.054556299e+03 -3.4783e+00 +2.6081e-01 +9.3499e-02 -5.0000e+00 -2.3317e+00 -2.2316e+00 +1.8075e+00 -6.7292e-01 -3.4678e+00 +5.0000e+00
26 0 +4.791754657e+01 +1.047917547e+03 +1.047917547e+03 -3.4595e+00 +4.2546e-01 +2.1900e-01 -4.7914e+00 -2.1568e+00 -2.0725e+00 +1.8629e+00 -5.1571e-01 -3.3084e+00 +4.7672e+00
27 0 +4.493869578e+01 +1.044938696e+03 +1.044938696e+03 -3.3572e+00 +6.2535e-01 +3.4047e-01 -4.6628e+00 -1.9047e+00 -1.9472e+00 +2.0211e+00 -3.2770e-01 -3.1397e+00 +4.7540e+00
28 0 +4.118282864e+01 +1.041182829e+03 +1.041182829e+03 -3.7074e+00 +7.0565e-01 +3.2555e-01 -4.5517e+00 -1.7494e+00 -1.9099e+00 +1.9860e+00 -2.5790e-01 -3.0309e+00 +4.4993e+00
29 0 +3.955160735e+01 +1.039551607e+03 +1.039551607e+03 -3.7303e+00 +6.6956e-01 +2.8637e-01 -4.0677e+00 -1.7752e+00 -1.9593e+00 +1.9831e+00 -2.9342e-01 -3.0672e+00 +4.5815e+00
30 0 +3.680127974e+01 +1.036801280e+03 +1.036801280e+03 -3.6978e+00 +7.2706e-01 +2.8013e-01 -3.9608e+00 -2.0120e+00 -1.9322e+00 +1.9664e+00 -2.4320e-01 -2.6830e+00 +4.4173e+00
31 0 +3.304238875e+01 +1.033042389e+03 +1.033042389e+03 -3.6223e+00 +6.9841e-01 +1.7105e-01 -3.8271e+00 -1.9310e+00 -1.5459e+00 +1.8518e+00 -2.8501e-01 -2.6525e+00 +4.2120e+00
