% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.743465359e+05 +7.743824359e+05 +7.743824359e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +7.725368161e+05 +7.725727161e+05 +7.725727161e+05 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
23 0 +7.317942476e+05 +7.318301476e+05 +7.318301476e+05 +5.6609e-03 +2.6030e-02 +2.7112e-02 +1.5109e-03 -9.5284e-03 -2.4784e-02 +2.3313e-03 -4.1200e-02 -2.4552e-02 -6.2744e-03 -1.5864e-02 +1.8019e-02 -1.3505e-03 +8.8600e-03 +3.0086e-02 -2.6218e-02 +1.2900e-02 +1.3775e-01 -2.9730e-02 -2.7901e-02
24 0 +6.361034214e+05 +6.361393214e+05 +6.361393214e+05 +2.8585e-02 +1.3144e-01 +1.3690e-01 +7.6295e-03 -4.8114e-02 -1.2515e-01 +1.1772e-02 -2.0804e-01 -1.2398e-01 -3.1683e-02 -8.0105e-02 +9.0989e-02 -6.8194e-03 +4.4739e-02 +1.5192e-01 -1.3239e-01 +6.5141e-02 +2.7696e-01 -1.5013e-01 -1.4089e-01
25 0 +5.250387993e+05 +5.250746993e+05 +5.250746993e+05 +1.2639e-01 +5.8120e-01 +6.0535e-01 +3.3736e-02 -2.1275e-01 -5.5336e-01 +5.2054e-02 -9.1990e-01 -5.4819e-01 -1.4009e-01 -3.5421e-01 +4.0233e-01 -3.0154e-02 +1.9782e-01 +6.7175e-01 -5.8540e-01 +2.8804e-01 +2.7341e-01 -6.6382e-01 -6.2297e-01
26 0 +5.124673921e+05 +5.125032921e+05 +5.125032921e+05 +2.2016e-01 +6.9553e-01 +7.2076e-01 +1.2331e-01 -1.3431e-01 -4.9033e-01 +1.4246e-01 -8.7344e-01 -4.8492e-01 -5.8377e-02 -2.8217e-01 +5.0857e-01 +5.6534e-02 +2.9482e-01 +7.9016e-01 -5.2381e-01 +3.8911e-01 +4.2522e-01 -6.0577e-01 -5.6308e-01
28 0 +4.763366642e+05 +4.763725642e+05 +4.763725642e+05 +1.9755e-01 +7.2096e-01 +7.4875e-01 +9.0919e-02 -1.9274e-01 -5.8474e-01 +1.1200e-01 -5.8913e-01 -5.7878e-01 -1.0913e-01 -3.5554e-01 +5.1511e-01 +1.7393e-02 +2.7976e-01 +8.2516e-01 -6.2160e-01 +3.8358e-01 +6.9301e-01 -6.8085e-01 -6.6484e-01
29 0 +4.557593673e+05 +4.557952673e+05 +4.557952673e+05 +1.7769e-01 +7.2850e-01 +7.5774e-01 +6.5476e-02 -2.3303e-01 -6.4554e-01 +8.7661e-02 -6.7949e-01 -6.3928e-01 -1.4504e-01 -4.0435e-01 +5.1187e-01 -1.1899e-02 +2.6420e-01 +8.3815e-01 -6.8434e-01 +3.7345e-01 +8.4321e-01 -7.4651e-01 -3.3168e-01
31 0 +4.448994693e+05 +4.449353693e+05 +4.449353693e+05 +1.6333e-01 +7.3206e-01 +7.6225e-01 +4.7463e-02 -2.6076e-01 -5.4684e-01 +7.0369e-02 -7.3823e-01 -6.8022e-01 -1.6991e-01 -4.3765e-01 +5.0838e-01 -3.2430e-02 +2.5265e-01 +8.4528e-01 -5.8660e-01 +3.6546e-01 +9.4099e-01 -7.8920e-01 -3.7163e-01
37 0 +4.197711088e+05 +4.198070088e+05 +4.198070088e+05 +1.3335e-01 +7.5737e-01 +7.9050e-01 +6.2211e-03 -2.2768e-01 -5.8431e-01 +3.1354e-02 -8.0150e-01 -6.4581e-01 -1.3327e-01 -4.0723e-01 +5.1195e-01 -5.4315e-02 +2.3136e-01 +8.8160e-01 -6.4436e-01 +3.5513e-01 +1.0667e+00 -8.3578e-01 -4.1498e-01
